x:image,y:label,y'__0,y'__1,y'__2,y'__3,y'__4,y'__5,y'__6,y'__7,y'__8,y'__9
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\9\1512.png,9,7.10313e-07,2.04083e-06,1.4479513e-05,3.9327504e-05,5.033709e-06,1.8118213e-06,1.3426035e-08,1.9947925e-06,1.1431305e-06,1.0
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\1513.png,3,5.2939095e-07,1.2973354e-06,5.7810976e-06,1.0,1.4052366e-05,3.6283718e-06,3.9621244e-07,1.0334536e-06,6.2678487e-06,1.28611355e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\2\1514.png,2,2.456485e-06,2.2937481e-06,1.0,2.2813915e-06,1.341982e-07,4.091503e-08,6.459954e-05,5.8897303e-06,1.2537254e-06,5.702074e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\1515.png,1,1.923698e-05,1.0,2.2413244e-07,7.764041e-08,2.5024704e-06,6.645144e-06,1.98575e-06,2.3953095e-05,9.714568e-07,8.101104e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\1516.png,4,5.5626504e-07,1.3363676e-07,3.397984e-08,1.164695e-07,0.9999995,3.1236773e-06,7.236722e-07,1.0138148e-06,2.6583814e-06,2.4361032e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\1517.png,0,0.99999976,2.3763614e-05,8.329504e-07,2.7338049e-06,1.2748274e-06,2.7585063e-06,8.377458e-06,8.8397167e-07,4.925308e-07,5.207774e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\2\1518.png,2,1.8384604e-06,3.5807109e-06,1.0,2.7829426e-06,1.5267985e-07,6.383567e-08,7.879264e-05,4.114871e-06,8.2940704e-07,4.5344476e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\1519.png,3,4.3603038e-07,9.613328e-07,2.6917676e-06,1.0,1.768779e-06,3.7341388e-06,5.273884e-07,6.8284606e-07,1.5769253e-06,1.2621658e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\1520.png,7,2.3252232e-06,1.640043e-07,6.30728e-05,2.8775655e-06,2.980708e-08,2.2872082e-06,1.6323085e-05,0.99999976,0.0003645164,1.4658636e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\5\1521.png,5,1.8379544e-07,1.3757634e-05,5.0388276e-09,1.4690462e-06,2.5825648e-06,1.0,1.6797378e-06,4.1165055e-07,7.508538e-06,4.386677e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\1522.png,7,6.5099266e-06,3.0135612e-05,8.2840634e-05,1.1077267e-08,5.1480114e-08,1.187782e-07,0.00020192063,0.9991541,1.1163039e-05,0.925053
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\1523.png,8,9.334838e-07,1.7032446e-05,4.896967e-06,1.837416e-06,2.902467e-06,2.855924e-06,1.8234647e-06,1.4711402e-05,1.0,4.8792067e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\1524.png,8,2.6834862e-06,1.9032403e-05,4.2865727e-06,1.8258679e-06,2.8074696e-06,2.2328513e-06,2.2845943e-06,1.3211593e-05,1.0,1.4202479e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\5\1525.png,5,0.0021255922,3.393599e-08,8.212816e-06,2.6522277e-06,1.950854e-07,0.9999975,1.2443593e-06,5.4557376e-09,2.7306096e-05,0.15292752
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\1526.png,0,0.99999976,1.6844102e-05,4.6212543e-07,9.282796e-06,6.454756e-07,1.9181876e-05,2.4643297e-05,2.9818425e-06,8.462146e-06,2.9541773e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\1527.png,1,3.6777823e-07,0.9999995,5.611665e-07,6.2582444e-06,2.0772866e-06,0.0021322079,0.0017153998,3.139973e-06,2.8157386e-08,7.503739e-08
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\1528.png,1,3.3409087e-05,1.0,2.188709e-07,7.879782e-08,4.484139e-06,6.1897367e-06,1.935251e-06,2.6273647e-05,1.0218773e-06,8.3503653e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\1529.png,4,1.0554983e-06,6.51008e-08,4.761941e-08,6.197098e-08,0.99999964,1.4764549e-06,3.8051377e-07,1.680071e-06,5.1818292e-06,4.2954653e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\1530.png,8,6.053829e-06,3.6553917e-08,6.697218e-06,4.1917497e-06,9.3088795e-07,1.0468604e-07,1.42717645e-05,0.99982387,0.1629813,0.019019099
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\1531.png,3,1.9881278e-05,5.285737e-07,5.347422e-08,1.0,2.5207703e-06,0.0032537314,1.5918651e-05,3.3325065e-07,4.0124905e-05,4.4616237e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\9\1532.png,9,1.2780511e-08,7.3677147e-06,6.195095e-07,1.347227e-06,8.444886e-06,1.0938704e-06,1.0045117e-07,6.3570033e-06,2.987051e-06,1.0
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\1533.png,0,0.9999559,1.6440472e-06,4.4007353e-05,5.801991e-07,0.0003099671,6.88377e-06,0.0034783366,1.6704851e-07,4.4908415e-09,1.528413e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\1534.png,0,0.99999964,3.1249826e-06,1.3152495e-05,2.2259435e-06,3.3312717e-06,2.9077373e-07,2.1886035e-05,1.9136614e-07,9.386022e-06,7.983765e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\1535.png,0,0.9999995,1.0220078e-05,1.2883178e-06,3.0700014e-06,1.8997648e-06,7.2829505e-07,2.7609341e-05,4.3994032e-07,2.3016848e-06,8.719919e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\1536.png,6,2.4115047e-07,2.496202e-06,7.058817e-06,4.6804134e-06,7.4717515e-05,4.0085833e-06,0.9999995,1.8282741e-06,3.4274098e-07,2.5319808e-09
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\1537.png,6,3.0954026e-05,2.0703842e-06,2.3525612e-05,3.6130787e-06,1.0468007e-05,3.4518575e-07,1.0,1.3767257e-07,3.5079623e-07,1.266815e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\2\1538.png,2,2.8307115e-06,4.3810956e-06,1.0,4.0168798e-06,6.3706614e-07,4.742625e-08,3.300788e-05,5.98773e-06,1.7730265e-06,5.215773e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\1539.png,3,4.566901e-07,1.1778673e-06,4.4933727e-06,1.0,5.537933e-06,3.2874318e-06,4.2537357e-07,8.8697794e-07,3.597915e-06,1.385311e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\1540.png,7,5.069258e-07,1.6945208e-06,5.3162944e-06,9.438139e-07,1.378055e-07,1.2439838e-07,1.3311869e-07,1.0,3.1673353e-06,9.326561e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\1541.png,8,1.8507127e-06,1.8793568e-05,4.3845525e-06,1.8155348e-06,2.798547e-06,2.408621e-06,2.1152312e-06,1.372007e-05,1.0,9.784182e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\1542.png,4,4.094345e-07,1.8821557e-07,2.7721272e-08,1.5727754e-07,0.9999995,4.376611e-06,1.0398381e-06,8.343202e-07,2.0297316e-06,1.8103265e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\1543.png,7,5.6971606e-07,1.7269836e-06,5.474641e-06,1.037736e-06,1.6240662e-07,1.2094972e-07,1.3055751e-07,1.0,3.2743376e-06,9.623386e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\1544.png,7,5.079086e-07,1.7191779e-06,5.679001e-06,9.308755e-07,1.3714656e-07,1.280295e-07,1.4852247e-07,1.0,3.4603815e-06,9.257256e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\9\1545.png,9,2.2784932e-06,6.212518e-07,8.582668e-06,0.00012384227,1.9851384e-06,4.5267366e-06,3.944604e-08,1.6963755e-06,6.277662e-07,1.0
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\2\1546.png,2,3.1478974e-06,5.7784737e-06,0.9999999,2.194154e-05,8.754291e-08,2.1753971e-07,1.860662e-05,7.0210313e-06,1.1923082e-07,2.764031e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\1547.png,4,2.416738e-07,3.90487e-07,2.1235063e-08,2.533478e-07,0.9999995,8.990661e-06,1.8517862e-06,5.170916e-07,1.1143605e-06,1.1761572e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\1548.png,1,3.8358817e-06,1.0,2.3969542e-07,7.420379e-08,4.5213721e-07,8.316618e-06,2.190654e-06,1.8313442e-05,8.7803903e-07,7.4682634e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\1549.png,4,4.683945e-06,2.4951355e-06,0.00051181356,2.1834832e-05,0.021809647,5.0069417e-07,0.9999939,1.0516033e-07,3.909277e-06,1.213371e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\5\1550.png,5,2.1838781e-07,1.0329529e-05,6.82978e-09,1.3224701e-06,2.3322102e-06,1.0,1.3828659e-06,4.7326083e-07,6.901906e-06,3.6226875e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\2\1551.png,2,1.9518213e-06,5.796693e-07,0.9999999,1.3203128e-05,6.874034e-08,1.4541588e-08,0.00038196606,3.9686547e-05,4.800388e-06,2.839808e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\1552.png,4,4.6599163e-07,1.6868768e-07,3.1016935e-08,1.371527e-07,0.9999995,3.898168e-06,8.7621225e-07,8.4583735e-07,2.192232e-06,2.070321e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\9\1553.png,9,1.2680003e-05,1.5465073e-07,3.0929791e-06,0.00064006774,4.9083246e-07,2.0877267e-05,3.054297e-07,1.3540382e-06,7.224965e-07,1.0
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\9\1554.png,9,6.17269e-08,1.4107622e-05,6.5922416e-07,1.9675028e-06,5.335911e-06,2.9328125e-06,8.304979e-08,4.1898033e-06,2.4838964e-05,1.0
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\1555.png,1,4.9852615e-06,1.0,2.5498005e-07,7.1212476e-08,6.64506e-07,7.3302263e-06,2.3925288e-06,2.0590624e-05,8.346886e-07,8.137909e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\1556.png,8,1.4260308e-06,1.5713778e-05,5.205877e-06,1.5768636e-06,2.8962181e-06,2.5124327e-06,2.1669791e-06,1.5870812e-05,1.0,8.614952e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\1557.png,4,1.1700004e-06,6.96166e-08,5.0135206e-08,6.053623e-08,0.9999995,1.469311e-06,3.9309163e-07,1.5157652e-06,5.8001388e-06,4.161269e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\1558.png,0,0.99999976,1.9178748e-05,5.522357e-07,4.90343e-06,9.575064e-07,2.6965877e-06,1.2725771e-05,1.425873e-06,7.374712e-07,4.5877987e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\9\1559.png,9,3.941009e-06,2.3728548e-07,2.273642e-06,0.0002630316,8.28039e-07,9.856247e-06,1.8329375e-07,2.3127084e-06,4.5400554e-07,1.0
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\1560.png,8,9.759763e-07,1.7469974e-05,4.723352e-06,1.8727874e-06,2.8361783e-06,2.7613803e-06,1.7463626e-06,1.4800027e-05,1.0,4.9594937e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\1561.png,4,9.605603e-07,7.1532526e-08,4.6733916e-08,7.049877e-08,0.9999995,1.6591347e-06,4.190636e-07,1.3756918e-06,4.3529344e-06,4.362407e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\1562.png,8,8.568536e-06,1.8645682e-05,4.760552e-06,1.82123e-06,2.5684442e-06,1.8585057e-06,2.7723127e-06,1.0769202e-05,1.0,4.495542e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\1563.png,7,5.317874e-07,1.6947761e-06,5.410282e-06,9.532379e-07,1.4313935e-07,1.2399568e-07,1.3984032e-07,1.0,3.3127608e-06,9.379176e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\1564.png,7,4.908123e-07,1.6744852e-06,5.787596e-06,9.4529383e-07,1.2993223e-07,1.291559e-07,1.5692711e-07,1.0,3.6023303e-06,9.301849e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\1565.png,0,0.9999995,6.5986274e-06,4.530619e-06,1.1953302e-06,4.097539e-06,3.6443168e-07,3.8468064e-05,1.05205885e-07,4.5600473e-06,2.0370759e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\1566.png,7,1.9564654e-06,1.9363852e-05,1.4609117e-05,2.562687e-07,3.133297e-08,2.0370094e-06,3.042638e-06,0.9999981,1.1852953e-06,0.029876702
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\1567.png,8,1.7828077e-05,1.3725789e-05,1.399147e-05,3.9089005e-06,1.9970214e-06,1.7799848e-06,1.6593735e-06,6.9051584e-06,1.0,5.79483e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\1568.png,8,1.4244827e-06,1.5175982e-05,5.127285e-06,2.4785033e-06,2.887748e-06,2.6495254e-06,1.5018826e-06,1.4061508e-05,1.0,5.6710714e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\1569.png,6,0.027677123,9.560682e-05,5.351521e-09,2.6273048e-07,0.1852118,8.5144364e-07,0.86867523,1.1070244e-05,5.5621246e-07,7.095565e-09
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\1570.png,0,0.9999995,7.2692783e-06,4.2278907e-06,1.0592778e-06,3.5264277e-06,6.261697e-07,2.85753e-05,1.4563868e-07,2.7109293e-06,1.6236516e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\1571.png,4,7.0159587e-07,1.0317554e-07,3.8400717e-08,9.1401134e-08,0.99999964,2.3969574e-06,5.580227e-07,1.1672586e-06,3.3759347e-06,3.0637035e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\1572.png,8,3.2776272e-06,2.015253e-05,4.0979844e-06,1.7241119e-06,2.7394237e-06,2.0945515e-06,2.5714467e-06,1.257816e-05,1.0,1.8924553e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\1573.png,8,3.9826296e-06,2.0461684e-05,4.0711343e-06,1.6875108e-06,2.6967884e-06,2.0014104e-06,2.7270164e-06,1.1961516e-05,1.0,2.3656661e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\2\1574.png,2,4.4616677e-06,4.455056e-06,1.0,6.2745653e-06,3.1203722e-06,3.1734434e-08,1.662573e-05,8.018102e-06,4.591396e-06,7.3849804e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\1575.png,4,1.0281364e-06,7.24376e-08,4.7724058e-08,6.3954005e-08,0.9999995,1.5592537e-06,4.0322024e-07,1.5934257e-06,4.699341e-06,4.049737e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\1576.png,7,5.0227e-07,1.8946986e-06,5.326124e-06,2.1525386e-06,1.11208394e-07,1.9560927e-07,1.2191451e-07,1.0,3.2070768e-06,1.25711695e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\1577.png,6,8.42294e-07,1.3980475e-06,2.7616663e-05,5.1612387e-06,1.7829507e-05,8.038582e-07,0.9999999,4.1160575e-07,8.5195396e-08,1.4078553e-08
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\1578.png,6,3.7562762e-07,3.82551e-07,2.2158527e-05,1.2092857e-05,2.8483124e-05,1.772636e-06,0.9999999,1.4132596e-07,1.7232162e-07,1.8883037e-08
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\1579.png,6,7.7226423e-07,2.1276239e-05,1.5608725e-06,2.2560237e-06,8.5967855e-05,0.00025721063,0.9999993,2.2657348e-06,4.9452632e-05,1.9560225e-09
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\1580.png,4,4.4700224e-07,1.8092265e-07,3.030016e-08,1.4317034e-07,0.9999995,4.1394705e-06,9.188652e-07,8.1565327e-07,2.1114502e-06,1.9925827e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\1581.png,7,6.106015e-08,1.3635467e-07,1.3084812e-05,0.003667282,3.889783e-06,8.123779e-06,8.861276e-10,0.99998164,7.4296746e-05,0.024411475
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\1582.png,1,4.4190842e-06,1.0,2.301693e-07,7.4680294e-08,5.003228e-07,8.1883145e-06,2.3090479e-06,1.8966903e-05,9.241821e-07,7.6221886e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\1583.png,8,1.6829157e-06,1.5505937e-05,4.931427e-06,2.3564767e-06,3.1444918e-06,2.5854085e-06,1.5748451e-06,1.5424052e-05,1.0,6.4978753e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\1584.png,8,9.4638807e-07,1.71849e-05,4.748853e-06,1.9477548e-06,2.847746e-06,2.8040206e-06,1.690634e-06,1.4780421e-05,1.0,4.663954e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\2\1585.png,2,2.5457555e-06,2.9865412e-06,1.0,2.2720856e-06,1.8678844e-07,4.3315396e-08,2.2195134e-05,5.2795735e-06,4.9128573e-07,5.0693353e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\1586.png,3,3.6705748e-07,5.7371096e-07,1.2550677e-06,1.0,1.6145873e-07,4.243742e-06,1.0510263e-06,4.345119e-07,3.450284e-07,1.3408998e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\1587.png,6,9.043296e-06,0.000660664,2.686438e-08,0.0007553387,8.7356904e-07,0.9275286,0.999969,1.2036237e-08,0.0009281037,1.8075706e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\1588.png,3,4.3808893e-07,1.0204448e-06,4.347255e-06,1.0,4.00354e-06,3.479094e-06,5.398101e-07,8.6155984e-07,2.8870572e-06,1.3705567e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\1589.png,0,0.99999976,2.2125416e-05,8.6233416e-07,2.8969307e-06,1.3234317e-06,2.768017e-06,1.0274344e-05,8.01029e-07,5.6393156e-07,5.962498e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\1590.png,0,0.99999964,7.040617e-06,2.4228307e-06,3.6297736e-06,1.5413935e-06,1.1207201e-06,2.0292831e-05,6.18674e-07,3.809967e-06,5.284127e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\1591.png,3,3.7624173e-07,6.975229e-07,1.9484141e-06,1.0,4.375867e-07,3.8898793e-06,8.856391e-07,5.476409e-07,7.055762e-07,1.2948427e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\1592.png,7,5.248556e-07,1.7562819e-06,9.3649305e-06,1.1529644e-06,1.1288547e-07,1.3723579e-07,3.298422e-07,1.0,6.859012e-06,9.470315e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\1593.png,6,2.5474162e-07,4.9153687e-06,7.952761e-06,3.6511003e-06,6.04164e-05,8.91754e-06,0.99999964,2.593308e-06,3.6658344e-07,3.0110199e-09
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\9\1594.png,9,1.7764779e-07,3.6307777e-06,7.5945823e-06,1.2444361e-05,6.293593e-06,1.3497823e-06,1.7013164e-08,2.6266337e-06,1.5901953e-06,1.0
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\1595.png,7,4.3398012e-07,2.2382856e-06,6.38458e-06,1.7193092e-06,1.3208339e-07,1.3648517e-07,1.779223e-07,1.0,2.6430596e-06,8.131522e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\9\1596.png,9,1.0120209e-06,3.774568e-06,2.5087116e-05,2.860611e-05,1.3915635e-05,1.3216115e-06,6.491156e-09,1.9363033e-06,1.3144131e-06,1.0
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\9\1597.png,9,1.2413313e-08,4.643848e-06,2.361139e-07,2.7537646e-06,7.193701e-06,5.90456e-07,3.4595692e-07,2.4383091e-05,8.208055e-06,1.0
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\5\1598.png,5,1.9100003e-07,1.2813659e-05,5.293705e-09,1.4346052e-06,2.5695736e-06,1.0,1.6175634e-06,4.1068705e-07,7.461326e-06,4.065776e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\1599.png,4,4.5492047e-07,1.741749e-07,3.0942598e-08,1.4096588e-07,0.9999995,4.000464e-06,8.9020153e-07,8.311062e-07,2.1428996e-06,2.0203524e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\1600.png,3,9.106275e-07,1.6714189e-06,2.66271e-07,1.0,4.6520125e-07,0.00021603695,8.8872815e-07,1.2597433e-06,1.2811301e-05,1.842582e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\1601.png,3,9.367168e-08,2.7896679e-08,0.0001147227,0.9999999,3.7317758e-09,5.9431197e-05,4.9635773e-08,6.939605e-06,7.768417e-07,7.943351e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\1602.png,6,3.59926e-07,1.2628839e-06,1.7155051e-05,6.4584533e-06,3.1669446e-05,2.874606e-06,0.99999976,7.136183e-07,1.9370833e-07,6.1460197e-09
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\1603.png,1,6.0580746e-06,1.0,2.2522028e-07,6.856475e-08,5.437208e-07,8.58275e-06,2.5190784e-06,1.6863694e-05,1.073281e-06,1.0456926e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\2\1604.png,2,2.4594947e-06,2.4169667e-06,1.0,2.1472138e-06,1.4112487e-07,4.5451927e-08,6.365135e-05,5.2404616e-06,1.1279749e-06,5.7684855e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\1605.png,3,3.8233e-07,8.147127e-07,2.543826e-06,1.0,1.1114281e-06,3.4614975e-06,5.974566e-07,6.367648e-07,1.0382814e-06,1.3733618e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\1606.png,7,5.341845e-07,1.8160422e-06,5.36584e-06,9.2633076e-07,1.480164e-07,1.284638e-07,1.3369349e-07,1.0,3.1466036e-06,9.600542e-06
